Ngày,Địa chỉ,Quận,Huyện,Giá,Diện tích,Giá/m²,Số tầng,Số phòng ngủ,Dài,Rộng,Loại hình nhà ở,Giấy tờ pháp lý
2023-05-20,Address 139,Hai Bà Trưng,Hoàn Kiếm,4108852602.6417146,33.06111445207726,43302923.2461065,4.0,5,7.06601148331713,3.6541426789303104,Biệt thự,Hợp đồng mua bán
2023-05-21,Address 140,Tây Hồ,Hoàn Kiếm,16101381426.248657,193.6777607025844,110213446.76632039,4.0,5,5.815221475229856,10.998309981424605,Biệt thự,Hợp đồng mua bán
2023-05-22,Address 141,Ba Đình,Hoàn Kiếm,14179962289.848284,153.53406865195495,49847760.89801593,4.0,4,5.277968503914999,12.690435064775917,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-05-23,Address 142,Hai Bà Trưng,Hai Bà Trưng,5194622642.986447,81.80768621564266,35281669.0195286,5.0,2,7.154320671032243,9.104207408208948,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-05-24,Address 143,Hoàn Kiếm,Ba Đình,2565239866.701011,170.99709302600397,41486983.71858446,4.0,4,14.86924228672439,3.6565700980036793,Biệt thự,Sổ đỏ/ Sổ hồng
2023-05-25,Address 144,Ba Đình,Ba Đình,13929486739.419548,77.85860373053809,20258977.578479134,1.0,4,15.91215616994745,9.425646895096058,Biệt thự,Hợp đồng mua bán
2023-05-26,Address 145,Tây Hồ,Ba Đình,13435713071.34157,178.36815272624176,113436150.32095893,4.0,3,16.797585702921833,14.228991138294605,Nhà mặt phố,Hợp đồng mua bán
2023-05-27,Address 146,Tây Hồ,Hai Bà Trưng,6191931012.965977,49.13866637002929,115212136.37758929,3.0,5,8.65562317856514,10.171358291189526,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-05-28,Address 147,Thanh Xuân,Ba Đình,19066407682.757797,149.62661616833526,86941335.48872373,3.0,3,9.5884221989228,12.713129861553778,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-05-29,Address 148,Cầu Giấy,Hai Bà Trưng,3870099943.8371043,121.91874102963476,40977164.13719988,3.0,3,12.247019683482492,12.601831780701007,Nhà mặt phố,Hợp đồng mua bán
2023-05-30,Address 149,Đống Đa,Hoàn Kiếm,9214361219.809437,46.41085993322494,30862063.876389667,5.0,4,5.947746452903397,14.185549197367834,Unknown,Hợp đồng mua bán
2023-05-31,Address 150,Hai Bà Trưng,Đống Đa,18928702483.18438,71.12195080400264,22486765.63684731,3.0,3,14.167122848168692,12.24274518779848,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-06-01,Address 151,Thanh Xuân,Ba Đình,8974819021.596325,32.10868616714352,41547263.005478695,5.0,5,19.756025505136364,11.972406168157075,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-06-02,Address 152,Đống Đa,Ba Đình,13131993005.617626,109.69055412896599,135811219.54780906,5.0,3,10.412094670670038,5.809231979647687,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-06-03,Address 153,Đống Đa,Hoàn Kiếm,8554293561.293091,81.21509432920007,51399789.42121863,4.0,5,16.29271212637076,3.7191018638529774,Biệt thự,Hợp đồng mua bán
2023-06-04,Address 154,Ba Đình,Đống Đa,6210088844.62473,131.720772330619,66055272.53823803,1.0,3,12.50050873354412,9.211193580645693,Biệt thự,Sổ đỏ/ Sổ hồng
2023-06-05,Address 155,Đống Đa,Hai Bà Trưng,19695575311.236736,80.53042731046492,33694912.982573316,4.0,5,6.917177665405741,4.493210495361062,Nhà mặt phố,Hợp đồng mua bán
2023-06-06,Address 156,Cầu Giấy,Đống Đa,8777346119.985817,80.9862489561874,48906969.61726214,4.0,3,13.733561732038794,14.546350515335895,Unknown,Hợp đồng mua bán
2023-06-07,Address 157,Tây Hồ,Hoàn Kiếm,17987884869.903557,156.34284378437258,87499194.20142667,5.0,3,9.498114026660975,6.479097151596343,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-06-08,Address 158,Thanh Xuân,Hoàn Kiếm,5369137511.930637,38.184282116320084,99007848.80243483,5.0,2,5.5160481268018735,13.235330440611516,Biệt thự,Sổ đỏ/ Sổ hồng
2023-06-09,Address 159,Đống Đa,Đống Đa,5048989376.476583,183.49214918263783,51895800.84160744,3.0,5,14.523945951766157,7.651495502429512,Nhà mặt phố,Hợp đồng mua bán
2023-06-10,Address 160,Ba Đình,Hai Bà Trưng,1591547574.8057158,174.88485864650085,27505180.699265238,3.0,5,17.883985239870913,6.878330998288529,Biệt thự,Sổ đỏ/ Sổ hồng
2023-06-11,Address 161,Cầu Giấy,Hai Bà Trưng,13381669682.141815,143.5267961484891,70834272.98656183,4.0,5,10.171546503498112,14.221902868519454,Nhà riêng,Hợp đồng mua bán
2023-06-12,Address 162,Hoàn Kiếm,Ba Đình,8002000530.751462,130.84766691825533,50446438.22042344,2.0,1,10.854433208191558,7.359870865034688,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-06-13,Address 163,Tây Hồ,Hai Bà Trưng,17422806746.953102,181.69142468374088,48542010.01987425,1.0,3,18.36532524450817,7.683454903957637,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-06-14,Address 164,Tây Hồ,Đống Đa,9990988227.139585,61.50613051988145,144782164.35274917,1.0,5,17.204132200510337,4.27310135535491,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-06-15,Address 165,Thanh Xuân,Hoàn Kiếm,19395675130.37971,43.42475757244087,100119063.17034413,2.0,1,15.724292353276658,11.045359983390112,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-06-16,Address 166,Tây Hồ,Ba Đình,4524984798.359302,70.71672888462147,92394197.61237247,3.0,2,8.731955956297218,6.466072973730162,Nhà riêng,Hợp đồng mua bán
2023-06-17,Address 167,Đống Đa,Ba Đình,17503840191.156605,165.07830737903234,74050763.45803185,5.0,5,18.653249824499667,10.027250014074086,Biệt thự,Hợp đồng mua bán
2023-06-18,Address 168,Ba Đình,Hoàn Kiếm,15755340203.043093,35.89394534350217,75762763.34591874,4.0,5,7.316236363088195,10.096220448638514,Biệt thự,Hợp đồng mua bán
2023-06-19,Address 169,Tây Hồ,Hai Bà Trưng,15647515048.236988,129.07716196419324,90317650.49895051,1.0,1,14.401557791258327,11.630396347149205,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-06-20,Address 170,Tây Hồ,Hoàn Kiếm,17050881334.220865,199.22437775252268,110535874.91469394,4.0,3,5.4320177081977805,11.942897834069296,Biệt thự,Hợp đồng mua bán
2023-06-21,Address 171,Hoàn Kiếm,Hai Bà Trưng,15459455827.916979,175.4683359523817,111278992.50363782,3.0,2,14.655797094874188,9.173429212818473,Biệt thự,Hợp đồng mua bán
2023-06-22,Address 172,Hoàn Kiếm,Hoàn Kiếm,12898186110.996893,118.6457671374102,42320208.00170845,3.0,5,9.157165278100397,6.9719033712408365,Nhà mặt phố,Hợp đồng mua bán
2023-06-23,Address 173,Hai Bà Trưng,Đống Đa,3493652675.965364,40.8189545787292,85014657.7699615,4.0,3,11.745154657755801,13.049410738016807,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-06-24,Address 174,Cầu Giấy,Hai Bà Trưng,1617997410.3337865,171.33349744557069,73554552.35443325,3.0,2,10.178968280855797,6.718387792901817,Nhà riêng,Hợp đồng mua bán
2023-06-25,Address 175,Đống Đa,Đống Đa,18496109108.49805,131.8263463901258,133168505.61501995,2.0,4,7.591351343693148,9.090109133631977,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-06-26,Address 176,Tây Hồ,Ba Đình,12716355975.894022,49.53860950012636,102084459.75838894,2.0,4,14.329711851408112,7.815030998444737,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-06-27,Address 177,Tây Hồ,Hoàn Kiếm,16134208528.54735,45.95573841997056,89225528.63407764,3.0,2,18.229633327109113,13.260940631636258,Nhà riêng,Hợp đồng mua bán
2023-06-28,Address 178,Ba Đình,Ba Đình,10148924678.738451,184.6365593042207,35001303.48325926,3.0,1,19.38626363423605,8.183022373749946,Biệt thự,Sổ đỏ/ Sổ hồng
2023-06-29,Address 179,Hai Bà Trưng,Ba Đình,3228855590.2854953,143.76404469947335,98732925.61204349,2.0,2,7.8851954473087265,7.633190266049811,Biệt thự,Hợp đồng mua bán
2023-06-30,Address 180,Cầu Giấy,Ba Đình,3378530051.8484583,170.97875588384844,35236507.73843034,3.0,2,15.760591610944601,11.277884314771649,Nhà riêng,Hợp đồng mua bán
2023-07-01,Address 181,Hai Bà Trưng,Ba Đình,14025740457.350456,179.42641304798545,63836854.823547766,3.0,1,14.965090499085234,10.229293318337312,Nhà riêng,Hợp đồng mua bán
2023-07-02,Address 182,Thanh Xuân,Hoàn Kiếm,9175812003.08979,127.20129984821477,38569455.42586315,4.0,1,10.150666843618588,4.286962001950153,Nhà mặt phố,Hợp đồng mua bán
2023-07-03,Address 183,Cầu Giấy,Ba Đình,4809969807.306397,117.96587979835702,109969574.11316796,1.0,3,5.286487990305887,9.098025676127559,Biệt thự,Hợp đồng mua bán
2023-07-04,Address 184,Tây Hồ,Hoàn Kiếm,10340296388.087301,103.17265975456833,46812774.79869984,2.0,3,15.346868709692991,11.82574065999897,Biệt thự,Sổ đỏ/ Sổ hồng
2023-07-05,Address 185,Tây Hồ,Hoàn Kiếm,2219969804.4275475,83.88091992449029,70941718.51444338,4.0,1,19.182422908392503,14.904897175096275,Nhà riêng,Hợp đồng mua bán
2023-07-06,Address 186,Cầu Giấy,Đống Đa,12057456636.373577,103.881313345981,136437721.09044123,1.0,4,14.48180182873477,10.54976200764383,Biệt thự,Sổ đỏ/ Sổ hồng
2023-07-07,Address 187,Tây Hồ,Hai Bà Trưng,6110874684.266856,161.55954147412658,46561129.841866136,3.0,4,11.529390862814513,7.443516797295813,Nhà mặt phố,Hợp đồng mua bán
2023-07-08,Address 188,Đống Đa,Hai Bà Trưng,16153622912.106575,132.32698327257236,86014658.31464128,3.0,2,12.877308411674425,5.713819197625421,Nhà mặt phố,Hợp đồng mua bán
2023-07-09,Address 189,Cầu Giấy,Hoàn Kiếm,6896877219.547901,181.72895929232382,74505315.95158285,4.0,5,7.994432114898763,13.473962809839843,Unknown,Hợp đồng mua bán
2023-07-10,Address 190,Hai Bà Trưng,Đống Đa,9649182832.554222,105.37460244446191,22356125.335944865,3.0,2,16.258162456306064,12.774782545362033,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-07-11,Address 191,Cầu Giấy,Hoàn Kiếm,1220790258.253912,133.20522838218818,123058554.76446566,5.0,2,16.196297450147735,5.807073849352618,Biệt thự,Sổ đỏ/ Sổ hồng
2023-07-12,Address 192,Tây Hồ,Hoàn Kiếm,2376490868.0966187,137.32228402563808,28975967.820897967,4.0,5,7.182759505811374,5.4075850817588815,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-07-13,Address 193,Đống Đa,Hoàn Kiếm,8457377571.727012,130.58851759207533,81653152.72700396,1.0,1,18.169675737494885,11.581641321734107,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-07-14,Address 194,Đống Đa,Đống Đa,10118837859.625347,149.44774142453778,92888178.34206349,4.0,4,9.037846092099578,6.779424743025114,Biệt thự,Hợp đồng mua bán
2023-07-15,Address 195,Thanh Xuân,Hai Bà Trưng,12400390414.266771,70.36368962371706,101695439.35989632,2.0,2,19.733840914049225,6.676785580343494,Nhà riêng,Hợp đồng mua bán
2023-07-16,Address 196,Hai Bà Trưng,Đống Đa,6541588995.476762,117.10184218278441,109522111.81002383,4.0,5,10.743545210558686,4.827482964811863,Unknown,Sổ đỏ/ Sổ hồng
2023-07-17,Address 197,Hoàn Kiếm,Ba Đình,14204655836.404308,47.718216477419105,52925409.85795296,3.0,3,7.668260881017495,6.167706236517959,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-07-18,Address 198,Hoàn Kiếm,Đống Đa,17342325546.594887,95.36692569961814,21297240.96559842,3.0,2,10.275801670184784,8.130090691111794,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-07-19,Address 199,Cầu Giấy,Đống Đa,15817168788.973646,112.90340166561495,114047676.10613856,5.0,4,11.602704930457897,11.794060047268987,Biệt thự,Hợp đồng mua bán
2023-07-20,Address 200,Thanh Xuân,Đống Đa,1752757681.6187859,140.87812412273033,89635357.91518521,5.0,1,6.039616595574422,7.035697132964997,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-07-21,Address 201,Ba Đình,Đống Đa,10129631997.89875,191.5902789396546,128695301.41694234,5.0,2,13.673275718349343,6.943252073758112,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-07-22,Address 202,Cầu Giấy,Hai Bà Trưng,2993673389.9453225,132.11068131322048,126780487.17709026,1.0,2,13.964486598033506,6.41895903062923,Biệt thự,Hợp đồng mua bán
2023-07-23,Address 203,Thanh Xuân,Ba Đình,5598855301.388021,156.41096575001518,129632401.81242481,5.0,5,16.083956830242084,8.739404010132516,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-07-24,Address 204,Hai Bà Trưng,Hai Bà Trưng,19746589272.075783,116.06523011418447,83062305.79734021,1.0,3,5.43754838436115,5.167640375295784,Nhà mặt phố,Hợp đồng mua bán
2023-07-25,Address 205,Hai Bà Trưng,Hai Bà Trưng,3707415315.1287513,137.79768533397632,63371691.45879254,5.0,3,13.118573216507452,8.827568808385507,Biệt thự,Hợp đồng mua bán
2023-07-26,Address 206,Hai Bà Trưng,Đống Đa,10478874915.575766,42.05847674274148,122902566.3368781,1.0,1,5.793611499059966,11.45010667433628,Biệt thự,Hợp đồng mua bán
2023-07-27,Address 207,Hai Bà Trưng,Hoàn Kiếm,12744958952.044262,73.24656874311398,78668234.69380313,1.0,4,15.517163299499801,3.357486048391466,Nhà mặt phố,Hợp đồng mua bán
2023-07-28,Address 208,Hai Bà Trưng,Hoàn Kiếm,14346834440.337975,91.51502584487358,43847485.53244649,4.0,1,5.835919785514767,3.1173525636691424,Nhà riêng,Hợp đồng mua bán
2023-07-29,Address 209,Thanh Xuân,Hai Bà Trưng,11633324986.251368,110.3238703511073,131146622.54299167,1.0,2,18.675917725124492,3.9014749218541107,Biệt thự,Sổ đỏ/ Sổ hồng
2023-07-30,Address 210,Thanh Xuân,Hai Bà Trưng,1185646100.9644895,37.76028673540524,134732783.98040515,1.0,2,15.53123850326745,9.427920740737346,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-07-31,Address 211,Đống Đa,Đống Đa,7202764856.635846,53.804096584064006,80620268.29822212,2.0,3,12.610846476277356,13.253460998224842,Biệt thự,Hợp đồng mua bán
2023-08-01,Address 212,Hoàn Kiếm,Hai Bà Trưng,10836521224.309517,77.05843232452199,29840964.55027237,3.0,4,11.622558849217624,3.0586135922430233,Nhà mặt phố,Hợp đồng mua bán
2023-08-02,Address 213,Tây Hồ,Đống Đa,2669463483.751834,195.1605574531786,70417391.68920106,4.0,5,6.9600894561989355,14.239935655016172,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-08-03,Address 214,Hai Bà Trưng,Hoàn Kiếm,7661911692.974435,86.32899120751863,124459895.73013844,1.0,4,9.364990843469947,4.27534213884643,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-08-04,Address 215,Ba Đình,Hoàn Kiếm,1630859067.0359647,111.94697987905403,137230623.71100974,5.0,2,18.034386575313444,13.103802336698715,Biệt thự,Hợp đồng mua bán
2023-08-05,Address 216,Tây Hồ,Ba Đình,2492991445.945394,63.3366111655268,46451456.524687454,2.0,5,18.566792173437406,8.79425717979536,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-08-06,Address 217,Thanh Xuân,Hoàn Kiếm,8541542247.830325,133.8326120828806,28706569.5632853,4.0,4,5.011215625557966,10.912288647346127,Biệt thự,Sổ đỏ/ Sổ hồng
2023-08-07,Address 218,Ba Đình,Hai Bà Trưng,3521599326.8181467,77.71614663771564,134055558.90726903,3.0,4,13.912045872163269,9.128195813366188,Nhà mặt phố,Hợp đồng mua bán
2023-08-08,Address 219,Ba Đình,Hoàn Kiếm,11783276116.969604,65.18873833453256,70622642.0672538,1.0,5,15.789509135376704,8.724578702152256,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-08-09,Address 220,Ba Đình,Đống Đa,14099834413.60805,117.81734683581644,90428925.35478322,2.0,2,14.281204736864094,13.018793140372697,Biệt thự,Sổ đỏ/ Sổ hồng
2023-08-10,Address 221,Đống Đa,Hoàn Kiếm,16211147283.072575,30.93598585727154,145848555.56659865,1.0,4,6.225196472995309,12.070636554813795,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-08-11,Address 222,Thanh Xuân,Ba Đình,4802854640.651392,31.302885550368305,28653414.62884897,5.0,5,8.265873481983533,8.80082683827605,Biệt thự,Sổ đỏ/ Sổ hồng
2023-08-12,Address 223,Ba Đình,Hoàn Kiếm,4182169062.9223256,67.24169754731582,104281340.96877243,3.0,2,8.75510401072079,4.339631152752739,Biệt thự,Hợp đồng mua bán
2023-08-13,Address 224,Hai Bà Trưng,Đống Đa,2986788966.353605,36.242631625139595,29633704.93473272,1.0,5,17.475869469576345,4.384835511772898,Biệt thự,Sổ đỏ/ Sổ hồng
2023-08-14,Address 225,Cầu Giấy,Đống Đa,13092174741.329098,48.36437820221754,68810960.70064506,4.0,5,11.947991544633807,12.618473528628906,Nhà mặt phố,Hợp đồng mua bán
2023-08-15,Address 226,Ba Đình,Hai Bà Trưng,14423038803.251122,87.60631038758777,124495890.87514807,3.0,4,12.302423179118552,9.3526874561704,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-08-16,Address 227,Đống Đa,Hoàn Kiếm,1600136751.6871986,166.43956552856818,76351390.25823247,4.0,2,19.02339569831763,8.77906968263235,Nhà mặt phố,Hợp đồng mua bán
2023-08-17,Address 228,Tây Hồ,Đống Đa,18788032678.630108,127.24826937278114,149633706.00738356,1.0,4,14.556288332820733,11.166802096328581,Unknown,Hợp đồng mua bán
2023-08-18,Address 229,Thanh Xuân,Ba Đình,1987454389.377976,117.15351341259078,92677707.04305828,3.0,1,18.480015523289957,13.306099000971123,Biệt thự,Sổ đỏ/ Sổ hồng
2023-08-19,Address 230,Đống Đa,Hai Bà Trưng,11284630370.720339,79.89309994538067,61751079.84267396,4.0,1,11.847632830122993,10.546477732959662,Nhà mặt phố,Hợp đồng mua bán
2023-08-20,Address 231,Ba Đình,Ba Đình,14472149869.567411,188.3981323035788,48614472.367617905,5.0,2,7.241543877774413,12.154174828157748,Nhà mặt phố,Hợp đồng mua bán
2023-08-21,Address 232,Thanh Xuân,Hoàn Kiếm,17548413351.17563,97.49255701032259,65567669.457201034,5.0,5,18.949033911111286,12.183246289403483,Nhà riêng,Hợp đồng mua bán
2023-08-22,Address 233,Cầu Giấy,Hoàn Kiếm,14567651710.516129,44.805770355281155,68429325.5887416,1.0,4,11.880576735013074,7.275137385515508,Biệt thự,Hợp đồng mua bán
2023-08-23,Address 234,Ba Đình,Hoàn Kiếm,16232833578.326044,134.9013077400262,28932778.104114927,3.0,4,7.724471328182328,6.288998347691948,Nhà mặt phố,Hợp đồng mua bán
2023-08-24,Address 235,Đống Đa,Hai Bà Trưng,7449553658.313315,49.35252689102224,68044645.92548051,2.0,2,9.535936104558834,12.613968806101903,Biệt thự,Sổ đỏ/ Sổ hồng
2023-08-25,Address 236,Hoàn Kiếm,Đống Đa,16481677161.183733,88.68793427628765,80351007.56609924,3.0,2,5.762038845334134,7.526145501410922,Biệt thự,Hợp đồng mua bán
2023-08-26,Address 237,Hai Bà Trưng,Hai Bà Trưng,2522182081.3088274,116.26002958202751,113955907.79104461,5.0,1,12.024508871845777,13.840032078272461,Nhà riêng,Hợp đồng mua bán
2023-08-27,Address 238,Tây Hồ,Ba Đình,18001516465.150024,178.61782919647987,105374833.01380904,4.0,3,17.79692257865355,3.8362883607614355,Unknown,Sổ đỏ/ Sổ hồng
2023-08-28,Address 239,Đống Đa,Hai Bà Trưng,11404255146.920988,113.90291865782018,112139535.17979005,2.0,2,19.003706840100342,3.698610144904076,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-08-29,Address 240,Thanh Xuân,Ba Đình,16528657629.28738,149.38399022538295,21087278.643991422,1.0,3,18.989033112554658,14.1240499212169,Nhà mặt phố,Hợp đồng mua bán
2023-08-30,Address 241,Ba Đình,Hai Bà Trưng,9594047405.847702,198.77886262984197,48296761.945469685,2.0,2,6.878450384431201,10.78145897017722,Biệt thự,Sổ đỏ/ Sổ hồng
2023-08-31,Address 242,Hai Bà Trưng,Đống Đa,13227976208.733974,52.35315038265688,106018957.49198134,1.0,5,10.730808237665855,7.555192277379987,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-09-01,Address 243,Ba Đình,Ba Đình,11001650557.786152,76.70435933831831,82918617.86336713,1.0,5,5.423431394760596,12.060724977794195,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2023-09-02,Address 244,Thanh Xuân,Hoàn Kiếm,14900200913.351305,97.07793285159988,20690751.83688497,1.0,1,17.82748017457209,11.067921719923696,Nhà riêng,Sổ đỏ/ Sổ hồng
2023-09-03,Address 245,Ba Đình,Hoàn Kiếm,2550969658.581202,101.71079035160133,124584303.5161369,1.0,1,10.381336430319106,9.374412561835154,Biệt thự,Sổ đỏ/ Sổ hồng
